City,Comments,Country,Date Posted,Duration,Lat,Long,Name,Shape,ss status
rhodes island (greece),We just saw a Bright Ball flying below the clouds...if it was an airplane we would hear it...(we are pilots)...it had a High Airspeed h,us,02/10/2019 00:00,60,36.163149,27.971761,924-rhodes island (greece)-other,other,Active
woodridge,BLUE/WHITE LIGHT APPEARED IN SKYIT FLASHED INTENSELY THEN DIMMED AND ACCELERATED HORIZONTALLYTHEN SLOWED TO A STOP WHILE ITS LIGHT SO,us,02/10/2019 00:00,60,41.7469444,-88.0502778,923-woodridge-light,light,Active
los lunas,I saw a bright flash through my skylights (facing West) in my home on August 15. I verified that I checked out a movie on that day rece,us,02/10/2019 00:00,5,34.8061111,-106.7327778,922-los lunas-Sleigh,Sleigh,Pending
seattle (1-90 between mercer island and seattle),It was an object between two clouds perfectly square. It was a brighter white than the whitest clouds.,us,02/10/2019 00:00,30,47.6063889,-122.3308333,921-seattle (1-90 between mercer island and seattle)-Sleigh,Sleigh,Pending
cheyenne,From the N.E to the SW. at 9:50 pm. a reddish orange cloud surronding it. with sparkles inside the cloud. but you clearly could se,us,02/10/2019 00:00,900,41.14,-104.8197222,920-cheyenne-triangle,triangle,Closed
elizibethtown,The sleigh was roof high and I observed it very closely for at least 3 to 5 minutes,us,02/10/2019 00:00,0,37.445885,-88.305036,919-elizibethtown-Sleigh,Sleigh,Active
bremham,The sleigh was roof high and I observed it very closely for at least 3 to 5 minutes,us,02/10/2019 00:00,1200,30.166883,-96.397744,918-bremham-Sleigh,Sleigh,Closed
van nuys,TWO METALLIC SPHERES MOVING SOUTHEAST APPROX 10-15 THOU FEET.,us,02/10/2019 00:00,30,34.1866667,-118.4480556,917-van nuys-sphere,sphere,Active
palmdale,A flaming cylindrical object crossed the entire sky north to south in about 3 min.,us,02/10/2019 00:00,180,34.5794444,-118.1155556,916-palmdale-cylinder,cylinder,Pending
ettersburg,Faster Than any convetinal flying apparatus. It was like a fleet of ships moving west to east. Perfect uniform.,us,02/10/2019 00:00,120,40.1386111,-123.9961111,915-ettersburg-rectangle,rectangle,Pending
munising,saw object flash and disappear on first night and on the next morning 3 objects appeared to come together in a triangle sleigh.,us,02/10/2019 00:00,0,46.4111111,-86.6477778,914-munising-Sleigh,Sleigh,Closed
mentor,Saw sphere over treetops thought it was moon change colors spin and split into two spheres,us,02/10/2019 00:00,120,41.6661111,-81.3397222,913-mentor-sphere,sphere,Closed
arlington,The sleigh was roof high and I observed it very closely for at least 3 to 5 minutes,us,02/10/2019 00:00,120,32.7355556,-97.1077778,912-arlington-Sleigh,Sleigh,Active
verhalen (between balmorea &amp; pecos,High speed low altitude pass from east to west at approx. 500 ft high.after passing to the left made 45 degree right turn and vanished.,us,02/10/2019 00:00,35,31.422912,-103.493229,911-verhalen (between balmorea &amp; pecos-diamond,diamond,Pending
minneapolis,investigated light.  saw object moving toward me. circular not a helicopter.  Saw two occupants through windshield.  Looked human on,us,02/10/2019 00:00,120,44.98,-93.2636111,910-minneapolis-disk,disk,Closed
fairfield,extremely bright reflective sphere changed into eccentric cigar chape,us,02/10/2019 00:00,1800,41.0086111,-91.9625,909-fairfield-sphere,sphere,Pending
lansing,seen a strange object standing still in the ski shoot off at about a 15 degree angle and out of sight in about 2 seconds,us,02/10/2019 00:00,15,42.7325,-84.5555556,908-lansing-other,other,Pending
albertson,3 large sphears large on top samller in middle smallest on bottom.,us,02/10/2019 00:00,0,40.7733333,-73.6436111,907-albertson-Sleigh,Sleigh,Active
cedar park,Watching the full moon with binoculars(6/28/99 9:30 cst) I witnessed two objects cross left to rightsteady speedappeared close to the,us,02/10/2019 00:00,2,30.505,-97.82,906-cedar park-cylinder,cylinder,Active
philadelphia,The sleigh was roof high and I observed it very closely for at least 3 to 5 minutes,us,02/10/2019 00:00,600,39.9522222,-75.1641667,905-philadelphia-Sleigh,Sleigh,Pending
austin/eureka (between u.s.hiway 50),I have 2 photographs of sleigh shaped craft. I am a long haul driver and I was hesitent to speak of this but I wrote all the info on th,us,02/10/2019 00:00,600,39.512151,-115.982003,904-austin/eureka (between u.s.hiway 50)-Sleigh,Sleigh,Active
harpursville,Large triangle shaped ship approx 40 to 50 ft tip to tip hovering over bridge,us,02/10/2019 00:00,1200,42.1783333,-75.625,903-harpursville-triangle,triangle,Pending
lafayette,The sleigh was roof high and I observed it very closely for at least 3 to 5 minutes,us,02/10/2019 00:00,300,34.7047222,-85.2819444,902-lafayette-Sleigh,Sleigh,Active
u.s.navy-uss glover agff-1-burmuda triangle fl,The sleigh was roof high and I observed it very closely for at least 3 to 5 minutes,us,02/10/2019 00:00,1200,30.438156,-87.222524,901-u.s.navy-uss glover agff-1-burmuda triangle fl-Sleigh,Sleigh,Closed
st. marys,White disc-shaped object witnessed in West Virgina in mid-1960s,us,02/10/2019 00:00,20,39.3916667,-81.2052778,900-st. marys-disk,disk,Pending
arvada,Report to COMSleighN: James Peters 303-344-5576. Two observers. Very fast moving lights. Changes in direction and velocity.,us,02/10/2019 00:00,1200,39.8027778,-105.0869444,899-arvada-Sleigh,Sleigh,Active
castro valley,saw boxkite shaped object with lights on corners then driver saw tried to follow to fast in blink of eye went 2 miles other direction,us,02/10/2019 00:00,300,37.6941667,-122.0852778,897-castro valley-rectangle,rectangle,Active
benton,sleigh shaped object in daytime nearly landed next to me.  When my mother ran out to me it flew away.,us,02/10/2019 00:00,900,37.9966667,-88.92,896-benton-Sleigh,Sleigh,Active
blytheville (s of; southbound i-55),It was approximately 7 pm clear and still too light to see stars. A bright pinpoint of light appeared in the West-Southwest sky.,us,02/10/2019 00:00,300,35.9272222,-89.9188889,895-blytheville (s of; southbound i-55)-light,light,Pending
oklahoma city,Film of this sighting shown on TV,us,02/10/2019 00:00,30,35.4675,-97.5161111,894-oklahoma city-Sleigh,Sleigh,Active
petaluma,A triangular sleigh of about 10 glowingreddish lights suddenly appear and fly silently overhead.,us,02/10/2019 00:00,30,38.2325,-122.6355556,892-petaluma-Sleigh,Sleigh,Active
dallas,yellow perfect sphere crossed entire viewable sky in about 4 sec. flashing off/on intermittently,us,02/10/2019 00:00,4,33.9236111,-84.8408333,893-dallas-sphere,sphere,Active
pascagoula (approximate),I saw a powerful multi-colored fan of laser-like light emanate from deep in a swamp while I was travelling by car heading west on I-10,us,02/10/2019 00:00,2,30.3655556,-88.5561111,890-pascagoula (approximate)-flash,flash,Active
new york city (brooklyn),The sleigh was roof high and I observed it very closely for at least 3 to 5 minutes,us,02/10/2019 00:00,15,40.7141667,-74.0063889,891-new york city (brooklyn)-Sleigh,Sleigh,Pending
modesto,a dark metal sauser wobbling and hovering about 7 to 8 thousand feet. it stoped wobbling flew one mile west then went up and was hard t,us,02/10/2019 00:00,60,37.6391667,-120.9958333,888-modesto-disk,disk,Active
plainwell,My friends and i witnessed 1 triangle shaped craft and two bright smaller shaped craft darting across our feild of view in our yard nea,us,02/10/2019 00:00,3600,42.44,-85.6488889,889-plainwell-triangle,triangle,Active
buena park,The event was not a Sleigh as we can determine but a Bluish/Green Laser Beam.,us,02/10/2019 00:00,0,33.8675,-117.9972222,886-buena park-Sleigh,Sleigh,Pending
plainwell,Diamond-shpae object in the Southeastern sky heading northwest at a underterminate speed.,us,02/10/2019 00:00,300,42.44,-85.6488889,887-plainwell-diamond,diamond,Pending
st. petersburg,I seen a being made of light in 1986and never knew what it was.,us,02/10/2019 00:00,600,27.7705556,-82.6794444,884-st. petersburg-Sleigh,Sleigh,Active
nashville,Pure pulsating light moved strangely in the sky best described is like the minute hand on a clock you cant see it move but you know,us,02/10/2019 00:00,300,36.1658333,-86.7844444,885-nashville-light,light,Active
moreno valley,Mr. and Mrs. J.S. were travelling westbound on the 60 Fwy through Moreno Valley when Mrs. S. looked towards the mountains due NW of the,us,02/10/2019 00:00,300,33.9375,-117.2297222,882-moreno valley-sphere,sphere,Active
hamilton (new zealand),The sleigh was roof high and I observed it very closely for at least 3 to 5 minutes,us,02/10/2019 00:00,600,0,0,883-hamilton (new zealand)-Sleigh,Sleigh,Pending
phelan,Mr. D.F. was outside in his yard when he looked up and noticed a huge slow moving black cigar-shaped object with wings coming from th,us,02/10/2019 00:00,1200,34.4261111,-117.5713889,880-phelan-other,other,Active
savoonga st. lawrence island,The object was about 200 feet off the ground. There was absolutely no sound. It stayed in one spot in the air without moving.,us,02/10/2019 00:00,360,63.694167,-170.478889,881-savoonga st. lawrence island-light,light,Active
las vegas,I was standing on top of Parking Garage looked up at sky so.east and saw to look like 12-15 disk silver in color and perfectly cir,us,02/10/2019 00:00,300,36.175,-115.1363889,878-las vegas-disk,disk,Pending
highland,Mr. S.C. was proceeding to pull out of a driveway into traffic on Del Rosa Ave. in Highland (east of San Bernardino) when he looked to,us,02/10/2019 00:00,240,34.1283333,-117.2077778,879-highland-other,other,Closed
beaumont,Huge smoke trail in upper atmosphere. Cought on film.,us,02/10/2019 00:00,900,30.0858333,-94.1016667,876-beaumont-Sleigh,Sleigh,Active
hathaway,It was Christmas Eve 98. My girlfriend was leaving my house and I walked her outside to her car. All of a sudden we both saw a cylind,us,02/10/2019 00:00,300,30.3494444,-92.6713889,877-hathaway-cylinder,cylinder,Closed
marksville (spring bayou 1st landing),Triangluar object moved very slowly over the trees appr. 100 yards from me without a sound stopped tipped up and lowered itself into,us,02/10/2019 00:00,300,31.1277778,-92.0661111,874-marksville (spring bayou 1st landing)-triangle,triangle,Active
wylie (just off the main highway),Cousin and Boyfriend on the way home from work early in the morning saw a triangular craft that totally scared them both as it was just,us,02/10/2019 00:00,600,33.015,-96.5386111,875-wylie (just off the main highway)-triangle,triangle,Pending
hollymount (county mayo) (republic of ireland),There were 3 witnesses to a glowing ball of light in the west of Ireland It was metalic because the sun which was setting reflected off,us,02/10/2019 00:00,90,0,0,872-hollymount (county mayo) (republic of ireland)-sphere,sphere,Active
springfield,It Looked Like A star and then I seen three lights that formed a triangle and i told my brother and cousion and they seen it to we st,us,02/10/2019 00:00,61,39.9241667,-83.8088889,873-springfield-triangle,triangle,Closed
las vegas,A moving object which possibly changed speed and direction in an unorthodox manner,us,02/10/2019 00:00,15,36.175,-115.1363889,870-las vegas-light,light,Closed
tulsa,Looked up the light was just north of my house I realised then that it was a sleigh of 5 lights but the body of the craft was visibl,us,02/10/2019 00:00,5,36.1538889,-95.9925,871-tulsa-Sleigh,Sleigh,Pending
jefferson,Rural mountain area. Tree covered hill. 1860 MSL. I awoke to see a bright white light approx 1500 so east of my camper. The circular,us,02/10/2019 00:00,300,42.4811111,-74.6108333,868-jefferson-other,other,Pending
elyria,The front was shaped like a triangle with two lights on the wing tips. Blueish-gray in color...Low rumbling sound Moving very slow.,us,02/10/2019 00:00,300,41.3683333,-82.1077778,869-elyria-triangle,triangle,Pending
st. charles (1.5 mi north of randall road),The sleigh was roof high and I observed it very closely for at least 3 to 5 minutes,us,02/04/2019 00:00,600,41.9141667,-88.3086111,866-st. charles (1.5 mi north of randall road)-Sleigh,Sleigh,Active
norwalk,A bright orange color changing to reddish color disk/sleigh was observed hovering above power transmission lines.,us,02/10/2019 00:00,1200,41.1175,-73.4083333,867-norwalk-Sleigh,Sleigh,Active
tucson,original call 9-30-98-Saw 5 lights in crooked J form. ZOOM from north to south.No sound.Light constant-NOT meteoric in appearance.See,us,02/04/2019 00:00,4,32.2216667,-110.9258333,864-tucson-light,light,Pending
crescent city (100 miles south of),5 points of light quite distant looked to be playinghaving fun.,us,02/04/2019 00:00,240,41.7561111,-124.2005556,865-crescent city (100 miles south of)-sleigh,sleigh,Active
green bay,CLEARLY VIEWED A LARGE TRIANGULAR SHAPED OBJECT.BEST ESTIMATE ON SIZE WOULD BE 150 TO 200 FEET IN LENGTH.,us,02/04/2019 00:00,1500,44.5191667,-88.0197222,862-green bay-diamond,diamond,Active
longmont,I looked out the window and I saw this sleigh shaped thing. I looked all different directions and it still was there so it couldnt hav,us,02/04/2019 00:00,0,40.1672222,-105.1013889,863-longmont-Sleigh,Sleigh,Closed
wedgefield,Traingle or 3 separate crafts in triang. sleigh over AFB bombing range.,us,02/04/2019 00:00,900,33.8925,-80.5183333,860-wedgefield-Sleigh,Sleigh,Active
davis jct. (on highway72 east to highway 51 north),red light with A GLOW AROUND IT DRIVING TO WORK 10;20PM DRIVING EAST SAW THIS LIGHT MAKING TRIANGLE MOTION CONTINIOUS MOTION IT WENT N.,us,02/04/2019 00:00,300,42.101692,-89.093157,861-davis jct. (on highway72 east to highway 51 north)-fireball,fireball,Pending
grand island,Round(circular) completely illuminated object and silent.,us,02/04/2019 00:00,90,43.021628,-78.96573,858-grand island-sphere,sphere,Closed
campbell hall,The object seemed to be triangular in shape due to the setting of approx.7-8 red lights.It seemed to be larger than a football field n,us,02/04/2019 00:00,600,41.4552778,-74.2630556,859-campbell hall-triangle,triangle,Active
weed,Very bright blue-green fireball moved downward then went out.,us,02/04/2019 00:00,8,41.4227778,-122.385,857-weed-fireball,fireball,Active
grants pass,Light appeared over mountain,us,02/04/2019 00:00,28800,42.4391667,-123.3272222,855-grants pass-light,light,Active
