Unique ID,Complaint Description,Category,Date logged,Area Code,Ward,Country,Origin,Stage,Sub Status,Closed Successfully,Satisfaction,Within SLA,Closed date
693,Our house requres a serious amount of maintenance and a repaint as it is falling apart.,Benefits,01/09/2019,B28 9JP ,Hall Green,UK,Letter,Stage 1,Closed,TRUE,5,TRUE,02/10/2019
275,"Please come and review our living conditions, they are not suitable for a family of our size.",Benefits,01/11/2019,B28 9JR ,Hall Green,UK,Social,Stage 3,In Progress,FALSE,1,FALSE,02/12/2019
671,We have had another 3 children and we are currently in a 2 bedroom house living on top of one another.,Benefits,01/11/2019,B33 0RT ,Birminham City Center,UK,Web,Stage 3,Complaint Rejected,TRUE,2,TRUE,02/12/2019
11,We require more living space as we have not been allowed proper benefits in months and have 5 people living in the house.,Benefits,01/11/2019,B28 9JU ,Hall Green,UK,Web,Stage 3,Decision Pending,FALSE,1,FALSE,02/12/2019
407,We would like a dwelling on the bottom floor as my mum is in a wheelchair and the council estate has no elevators.,Benefits,01/07/2019,B17 0TG ,Harborne,UK,Phone,Stage 3,Acknowledged,FALSE,4,FALSE,01/08/2019
803,We require a relocation to a new dwelling as our neighbours are constantly abusing the lcal hallway and making a noise.,Benefits,01/11/2019,B15 3QS,Edgbaston,UK,Letter,Stage 3,Complaint Upheld,FALSE,0,FALSE,02/12/2019
143,Our house requres a serious amount of maintenance and a repaint as it is falling apart.,Benefits,01/11/2019,B28 9JX ,Hall Green,UK,Letter,Stage 3,Decision Pending,FALSE,0,FALSE,02/12/2019
539,"Poor client service, staff did not respond in what I consider to be an appropriate timescale.",Standard of service,01/11/2019,B33 0RU ,Birminham City Center,UK,Chat,Stage 3,Closed,TRUE,1,FALSE,02/12/2019
935,"Poor client service, staff did not respond in what I consider to be an appropriate timescale.",Standard of service,01/11/2019,B28 9JZ ,Hall Green,UK,Social,Stage 3,Decision Pending,FALSE,1,FALSE,02/12/2019
176,"Poor client service, staff did not respond in what I consider to be an appropriate timescale.",Standard of service,01/08/2019,B17 0TS,Harborne,UK,Web,Ombudsman,Acknowledged,FALSE,1,FALSE,01/09/2019
572,"Poor client service, staff did not respond in what I consider to be an appropriate timescale.",Standard of service,01/08/2019,B28 9LA ,Hall Green,UK,Phone,Ombudsman,Complaint Upheld,FALSE,0,FALSE,01/09/2019
968,"Poor client service, staff did not respond in what I consider to be an appropriate timescale.",Standard of service,01/08/2019,B26 3DA ,Sheldon,UK,Letter,Ombudsman,In Progress,FALSE,1,FALSE,01/09/2019
308,"Poor client service, staff did not respond in what I consider to be an appropriate timescale.",Standard of service,01/08/2019,B33 0SA,Birminham City Center,UK,Letter,Ombudsman,Closed,FALSE,0,FALSE,01/09/2019
704,"Poor client service, staff did not respond in what I consider to be an appropriate timescale.",Standard of service,01/08/2019,B28 9LB ,Hall Green,UK,Chat,Ombudsman,Decision Pending,FALSE,1,FALSE,01/09/2019
44,"Poor client service, staff did not respond in what I consider to be an appropriate timescale.",Standard of service,01/08/2019,B17 0TZ,Harborne,UK,Chat,Ombudsman,In Progress,FALSE,0,FALSE,01/09/2019
440,"Poor client service, staff did not respond in what I consider to be an appropriate timescale.",Standard of service,01/08/2019,B28 9LD ,Hall Green,UK,Social,Ombudsman,Complaint Rejected,TRUE,2,TRUE,01/09/2019
836,"Poor client service, staff did not respond in what I consider to be an appropriate timescale.",Standard of service,01/08/2019,B26 3DB ,Sheldon,UK,Web,Ombudsman,Decision Pending,FALSE,2,FALSE,01/09/2019
187,"Poor client service, staff did not respond in what I consider to be an appropriate timescale.",Standard of service,01/07/2019,B13 9YF,Birminham City Center,UK,Phone,Stage 3,Complaint Upheld,FALSE,4,TRUE,01/08/2019
583,"Poor client service, staff did not respond in what I consider to be an appropriate timescale.",Standard of service,01/07/2019,B28 9LE ,Hall Green,UK,Phone,Stage 3,In Progress,FALSE,7,TRUE,01/08/2019
979,"Poor client service, staff did not respond in what I consider to be an appropriate timescale.",Standard of service,01/07/2019,B17 0UA,Harborne,UK,Chat,Stage 3,Decision Pending,FALSE,7,TRUE,01/08/2019
55,"Poor client service, staff did not respond in what I consider to be an appropriate timescale.",Standard of service,01/07/2019,B15 3HS,Edgbaston,UK,Social,Stage 3,Complaint Rejected,TRUE,2,TRUE,01/08/2019
451,"Poor client service, staff did not respond in what I consider to be an appropriate timescale.",Standard of service,01/07/2019,B28 9LF ,Hall Green,UK,Phone,Stage 3,Decision Pending,FALSE,1,TRUE,01/08/2019
847,"Poor client service, staff did not respond in what I consider to be an appropriate timescale.",Standard of service,01/07/2019,B11 4JL ,Birminham City Center,UK,Phone,Stage 3,Closed,TRUE,4,TRUE,01/08/2019
319,"Poor client service, staff did not respond in what I consider to be an appropriate timescale.",Standard of service,01/07/2019,B28 9LH ,Hall Green,UK,Chat,Stage 3,Decision Pending,FALSE,8,TRUE,01/08/2019
715,"Poor client service, staff did not respond in what I consider to be an appropriate timescale.",Standard of service,01/07/2019,B17 9NY ,Harborne,UK,Phone,Stage 3,Acknowledged,FALSE,8,TRUE,01/08/2019
286,"Poor client service, staff did not respond in what I consider to be an appropriate timescale.",Standard of service,01/10/2019,B15 3TQ ,Edgbaston,UK,Web,Stage 2,Complaint Rejected,TRUE,1,TRUE,01/11/2019
682,"Poor client service, staff did not respond in what I consider to be an appropriate timescale.",Standard of service,01/10/2019,B26 3DL ,Sheldon,UK,Phone,Stage 2,Decision Pending,FALSE,3,TRUE,01/11/2019
154,"Poor client service, staff did not respond in what I consider to be an appropriate timescale.",Standard of service,01/10/2019,B11 4JN,Birminham City Center,UK,Chat,Stage 2,Closed,TRUE,7,TRUE,01/11/2019
550,"Poor client service, staff did not respond in what I consider to be an appropriate timescale.",Standard of service,01/10/2019,B28 9LL,Hall Green,UK,Social,Stage 2,Decision Pending,FALSE,10,TRUE,01/11/2019
946,"Poor client service, staff did not respond in what I consider to be an appropriate timescale.",Standard of service,01/10/2019,B17 9PA ,Harborne,UK,Web,Stage 2,Acknowledged,FALSE,2,TRUE,01/11/2019
22,"Poor client service, staff did not respond in what I consider to be an appropriate timescale.",Standard of service,01/10/2019,B15 3TY,Edgbaston,UK,Phone,Stage 2,Acknowledged,FALSE,3,TRUE,01/11/2019
418,"Poor client service, staff did not respond in what I consider to be an appropriate timescale.",Standard of service,01/07/2019,B26 3DN,Sheldon,UK,Letter,Stage 2,Complaint Upheld,FALSE,6,TRUE,01/08/2019
814,There are hundreds of Potholes on our road and they are damaging the cars,Potholes,01/10/2019,B31 4AU,Birminham City Center,UK,Chat,Stage 2,In Progress,FALSE,7,TRUE,01/11/2019
385,Someone keeps spraypainting lude pictures around the potholes in our area and it is very disconcerting.,Potholes,01/01/2019,B28 8AB ,Hall Green,UK,Social,Stage 1,Closed,TRUE,5,TRUE,01/02/2019
781,A Massive pothole has appeared in the middle of our road and needs fillign ASAP.,Potholes,01/01/2019,B17 9PD ,Harborne,UK,Web,Stage 1,Decision Pending,FALSE,1,TRUE,01/02/2019
253,there are small cracks and potholes next to the speedbumps on our road. I think the bump is actually moving.,Potholes,01/01/2019,B15 3UP ,Edgbaston,UK,Letter,Stage 1,Acknowledged,FALSE,5,TRUE,01/02/2019
649,The potholesin our area are ridiculous! Please resolve ASAP.,Potholes,01/01/2019,B28 8AD ,Hall Green,UK,Chat,Stage 1,Complaint Upheld,FALSE,8,TRUE,01/02/2019
121,I am so tired of having to navigate our area to avoid potholes. Please resplve.,Potholes,01/01/2019,B24 0EP,Birminham City Center,UK,Phone,Stage 1,In Progress,FALSE,1,TRUE,01/02/2019
517,There is a pothole in the pavement that has just appeared. My dog fell into it the other day.,Potholes,01/01/2019,B28 8AE ,Hall Green,UK,Phone,Stage 1,Complaint Rejected,TRUE,2,TRUE,01/02/2019
913,I tripped and fell over a pothole outside and grazed my knee. I am in terrible pain and need to see a doctor.,Potholes,01/01/2019,B17 9PE,Harborne,UK,Letter,Stage 1,Decision Pending,FALSE,5,TRUE,01/02/2019
264,There are hundreds of Potholes on our road and they are damaging the cars,Potholes,01/12/2019,B15 3UR,Edgbaston,UK,Chat,Ombudsman,Complaint Upheld,FALSE,7,TRUE,01/01/2020
660,Someone keeps spraypainting lude pictures around the potholes in our area and it is very disconcerting.,Potholes,01/12/2019,B26 1JP ,Sheldon,UK,Phone,Ombudsman,In Progress,FALSE,7,TRUE,01/01/2020
132,A Massive pothole has appeared in the middle of our road and needs fillign ASAP.,Potholes,01/12/2019,B31 3BQ,Birminham City Center,UK,Phone,Ombudsman,Complaint Rejected,TRUE,2,TRUE,01/01/2020
528,there are small cracks and potholes next to the speedbumps on our road. I think the bump is actually moving.,Potholes,01/12/2019,B28 8AF ,Hall Green,UK,Letter,Ombudsman,Decision Pending,FALSE,6,TRUE,01/01/2020
924,The potholesin our area are ridiculous! Please resolve ASAP.,Potholes,01/12/2019,B17 9DG ,Harborne,UK,Phone,Ombudsman,Closed,FALSE,1,FALSE,01/01/2020
396,I am so tired of having to navigate our area to avoid potholes. Please resplve.,Potholes,01/12/2019,B28 8AQ ,Hall Green,UK,Web,Ombudsman,Decision Pending,FALSE,7,TRUE,01/01/2020
792,There is a pothole in the pavement that has just appeared. My dog fell into it the other day.,Potholes,01/12/2019,B34 7HF,Birminham City Center,UK,Phone,Ombudsman,Acknowledged,FALSE,3,TRUE,01/01/2020
66,I tripped and fell over a pothole outside and grazed my knee. I am in terrible pain and need to see a doctor.,Potholes,01/06/2019,B34 7HF,Birminham City Center,UK,Web,Stage 2,Decision Pending,FALSE,2,TRUE,02/07/2019
462,There are hundreds of Potholes on our road and they are damaging the cars,Potholes,01/06/2019,B28 8AS ,Hall Green,UK,Phone,Stage 2,Closed,TRUE,3,TRUE,02/07/2019
858,Someone keeps spraypainting lude pictures around the potholes in our area and it is very disconcerting.,Potholes,01/06/2019,B17 9DQ,Harborne,UK,Letter,Stage 2,Decision Pending,FALSE,6,TRUE,02/07/2019
330,A Massive pothole has appeared in the middle of our road and needs fillign ASAP.,Potholes,01/06/2019,B15 3BH ,Edgbaston,UK,Social,Stage 2,Acknowledged,FALSE,10,TRUE,02/07/2019
726,there are small cracks and potholes next to the speedbumps on our road. I think the bump is actually moving.,Potholes,01/06/2019,B26 3DY ,Sheldon,UK,Web,Stage 2,Complaint Upheld,FALSE,2,TRUE,02/07/2019
198,The potholesin our area are ridiculous! Please resolve ASAP.,Potholes,01/07/2019,B31 3LQ,Birminham City Center,UK,Letter,Stage 2,In Progress,FALSE,6,TRUE,01/08/2019
594,I am so tired of having to navigate our area to avoid potholes. Please resplve.,Potholes,01/06/2019,B28 8AT ,Hall Green,UK,Chat,Stage 2,Complaint Rejected,TRUE,4,TRUE,02/07/2019
990,There is a pothole in the pavement that has just appeared. My dog fell into it the other day.,Potholes,01/06/2019,B17 8BB,Harborne,UK,Social,Stage 2,Decision Pending,FALSE,7,TRUE,02/07/2019
363,I tripped and fell over a pothole outside and grazed my knee. I am in terrible pain and need to see a doctor.,Potholes,01/03/2019,B28 8AU ,Hall Green,UK,Letter,Stage 3,Complaint Rejected,TRUE,1,TRUE,01/04/2019
759,There are hundreds of Potholes on our road and they are damaging the cars,Potholes,01/03/2019,B26 3EA ,Sheldon,UK,Phone,Stage 3,Decision Pending,FALSE,8,TRUE,01/04/2019
231,Someone keeps spraypainting lude pictures around the potholes in our area and it is very disconcerting.,Potholes,01/03/2019,B17 9JX,Birminham City Center,UK,Web,Stage 3,Closed,TRUE,1,TRUE,01/04/2019
627,A Massive pothole has appeared in the middle of our road and needs fillign ASAP.,Potholes,01/03/2019,B28 8BG ,Hall Green,UK,Phone,Stage 3,Decision Pending,FALSE,7,TRUE,01/04/2019
99,there are small cracks and potholes next to the speedbumps on our road. I think the bump is actually moving.,Potholes,01/03/2019,B17 0BB ,Harborne,UK,Chat,Stage 3,Acknowledged,FALSE,8,TRUE,01/04/2019
495,The potholesin our area are ridiculous! Please resolve ASAP.,Potholes,01/07/2019,B15 3DP ,Edgbaston,UK,Social,Stage 3,Complaint Upheld,FALSE,8,TRUE,01/08/2019
891,I am so tired of having to navigate our area to avoid potholes. Please resplve.,Potholes,01/03/2019,B26 3EG ,Sheldon,UK,Web,Stage 3,In Progress,FALSE,1,TRUE,01/04/2019
158,"Really unhelpful staff, did not want to help me.",Behaviour of staff,01/02/2019,B12 8XE,Birminham City Center,UK,Phone,Stage 2,Decision Pending,FALSE,1,FALSE,04/03/2019
554,"Really unhelpful staff, did not want to help me.",Behaviour of staff,01/02/2019,B28 8BH ,Hall Green,UK,Chat,Stage 2,Acknowledged,FALSE,1,FALSE,04/03/2019
950,"Really unhelpful staff, did not want to help me.",Behaviour of staff,01/02/2019,B17 0BE,Harborne,UK,Social,Stage 2,Complaint Upheld,FALSE,10,FALSE,04/03/2019
290,"Really unhelpful staff, did not want to help me.",Behaviour of staff,01/02/2019,B15 3DU ,Edgbaston,UK,Social,Stage 2,Decision Pending,FALSE,1,FALSE,04/03/2019
686,"Really unhelpful staff, did not want to help me.",Behaviour of staff,01/02/2019,B28 8BJ ,Hall Green,UK,Web,Stage 2,Closed,TRUE,1,FALSE,04/03/2019
26,"Really unhelpful staff, did not want to help me.",Behaviour of staff,01/02/2019,B4 7UD ,Birminham City Center,UK,Web,Stage 2,Complaint Upheld,FALSE,2,FALSE,04/03/2019
422,"Really unhelpful staff, did not want to help me.",Behaviour of staff,01/07/2019,B28 8BN ,Hall Green,UK,Phone,Stage 2,In Progress,FALSE,1,FALSE,01/08/2019
818,"Really unhelpful staff, did not want to help me.",Behaviour of staff,01/02/2019,B17 9HD ,Harborne,UK,Phone,Stage 2,Complaint Rejected,TRUE,2,TRUE,04/03/2019
257,"Really unhelpful staff, did not want to help me.",Behaviour of staff,01/05/2019,B15 3EB ,Edgbaston,UK,Phone,Stage 1,Complaint Upheld,FALSE,4,FALSE,01/06/2019
653,"Really unhelpful staff, did not want to help me.",Behaviour of staff,01/05/2019,B26 3EH ,Sheldon,UK,Letter,Stage 1,In Progress,FALSE,1,FALSE,01/06/2019
389,"Really unhelpful staff, did not want to help me.",Behaviour of staff,01/05/2019,B5 5JT ,Birminham City Center,UK,Chat,Stage 1,Decision Pending,FALSE,1,FALSE,01/06/2019
785,"Really unhelpful staff, did not want to help me.",Behaviour of staff,01/05/2019,B28 8BQ ,Hall Green,UK,Social,Stage 1,Acknowledged,FALSE,0,FALSE,01/06/2019
125,"Really unhelpful staff, did not want to help me.",Behaviour of staff,01/05/2019,B17 9HE ,Harborne,UK,Social,Stage 1,Decision Pending,FALSE,1,FALSE,01/06/2019
521,"Really unhelpful staff, did not want to help me.",Behaviour of staff,01/05/2019,B15 3ED ,Edgbaston,UK,Web,Stage 1,Decision Pending,FALSE,1,FALSE,01/06/2019
917,"Really unhelpful staff, did not want to help me.",Behaviour of staff,01/05/2019,B26 3EW ,Sheldon,UK,Phone,Stage 1,Closed,TRUE,1,FALSE,01/06/2019
268,"Really unhelpful staff, did not want to help me.",Behaviour of staff,01/04/2019,B5 5LG,Birminham City Center,UK,Letter,Ombudsman,In Progress,FALSE,6,TRUE,02/05/2019
664,"Really unhelpful staff, did not want to help me.",Behaviour of staff,01/04/2019,B28 8BU ,Hall Green,UK,Chat,Ombudsman,Complaint Rejected,TRUE,2,TRUE,02/05/2019
136,"Really unhelpful staff, did not want to help me.",Behaviour of staff,01/04/2019,B17 9HG ,Harborne,UK,Web,Ombudsman,Decision Pending,FALSE,2,TRUE,02/05/2019
532,"Really unhelpful staff, did not want to help me.",Behaviour of staff,01/04/2019,B15 3EE ,Edgbaston,UK,Phone,Stage 2,Closed,TRUE,3,TRUE,02/05/2019
928,"Really unhelpful staff, did not want to help me.",Behaviour of staff,01/04/2019,B26 3HH ,Sheldon,UK,Letter,Ombudsman,Decision Pending,FALSE,6,TRUE,02/05/2019
4,"Really unhelpful staff, did not want to help me.",Behaviour of staff,01/04/2019,B17 0AR,Birminham City Center,UK,Chat,Ombudsman,Decision Pending,FALSE,7,TRUE,02/05/2019
400,"Really unhelpful staff, did not want to help me.",Behaviour of staff,01/04/2019,B28 8BX ,Hall Green,UK,Social,Ombudsman,Acknowledged,FALSE,1,TRUE,02/05/2019
796,"Really unhelpful staff, did not want to help me.",Behaviour of staff,01/04/2019,B17 9HH ,Harborne,UK,Web,Ombudsman,Complaint Upheld,FALSE,2,TRUE,02/05/2019
